"lon","lat","PrimLand","pasture","cropland","urban","Hmpop","Dep"
-78.5,47.5,0.64,0.01,0.01,0,0.57,0
-77.5,47.5,0.66,0,0.01,0,1.31,0
-76.5,47.5,0.66,0,0.01,0,0.03,0
-75.5,47.5,0.69,0.01,0.01,0,0.01,0
-74.5,47.5,0.68,0,0.01,0,0.27,0
-73.5,47.5,0.67,0.01,0.01,0,0.11,0
-72.5,47.5,0.68,0.01,0.01,0,1.81,0
-71.5,47.5,0.72,0,0,0,2.07,0
-70.5,47.5,0.5,0.01,0.03,0,10.22,0
-69.5,47.5,0.31,0.03,0.06,0,9.17,0
-68.5,47.5,0.32,0.01,0.03,0,7.8,0
-67.5,47.5,0.63,0.01,0.02,0,3.23,0
-66.5,47.5,0.68,0.01,0.02,0,2.85,0
-65.5,47.5,0.48,0.01,0.02,0,14.59,0
-64.5,47.5,0.04,0,0.01,0,32.09,0
-4.5,47.5,0,0.02,0.03,0,202.09,1
-3.5,47.5,0.01,0.06,0.1,0.01,174.01,1
-2.5,47.5,0.03,0.15,0.23,0.01,130.99,1
-1.5,47.5,0.05,0.26,0.36,0.03,129.05,1
-0.5,47.5,0.07,0.22,0.43,0.02,94.21,1
0.5,47.5,0.26,0.16,0.5,0.02,96.88,1
1.5,47.5,0.3,0.15,0.49,0.02,78.27,1
2.5,47.5,0.31,0.14,0.44,0.01,53.89,1
3.5,47.5,0.22,0.22,0.42,0.01,36.82,1
4.5,47.5,0.33,0.2,0.37,0,27.1,1
5.5,47.5,0,0.21,0.38,0.02,67.07,1
6.5,47.5,0,0.19,0.24,0.02,100.52,0
7.5,47.5,0,0.19,0.23,0.06,267.6,0
8.5,47.5,0,0.21,0.17,0.07,358.28,0
9.5,47.5,0,0.21,0.16,0.04,205.82,0
10.5,47.5,0,0.3,0.12,0.02,91.1,1
11.5,47.5,0,0.19,0.05,0.03,110.73,0
12.5,47.5,0,0.17,0.04,0.03,83.01,0
13.5,47.5,0,0.22,0.05,0.02,76.77,0
14.5,47.5,0,0.15,0.04,0.01,44.54,0
15.5,47.5,0,0.13,0.08,0.02,94.66,1
16.5,47.5,0.12,0.19,0.41,0.03,93.83,1
17.5,47.5,0,0.13,0.52,0.02,85.16,1
18.5,47.5,0,0.12,0.49,0.03,154.25,1
19.5,47.5,0,0.11,0.47,0.07,304.99,1
20.5,47.5,0,0.13,0.57,0.02,73.53,0
21.5,47.5,0.04,0.14,0.62,0.03,118,1
22.5,47.5,0.15,0.16,0.62,0.01,80.43,0
23.5,47.5,0,0.15,0.38,0.01,89.29,0
24.5,47.5,0,0.08,0.24,0,55.19,0
25.5,47.5,0,0.13,0.2,0,55.55,0
26.5,47.5,0.18,0.33,0.42,0.01,127.75,0
27.5,47.5,0.06,0.23,0.56,0.01,137.9,1
28.5,47.5,0,0.11,0.62,0.01,154.13,1
29.5,47.5,0.13,0.12,0.63,0.01,56.74,1
30.5,47.5,0.17,0.13,0.66,0,25.86,1
31.5,47.5,0.15,0.15,0.65,0,38.43,1
32.5,47.5,0.17,0.11,0.69,0,28.71,0
33.5,47.5,0.18,0.11,0.63,0.01,96.84,0
34.5,47.5,0.18,0.13,0.54,0.01,89.21,1
35.5,47.5,0.18,0.14,0.57,0.02,151.21,1
36.5,47.5,0.2,0.13,0.62,0,26.27,1
37.5,47.5,0.13,0.13,0.54,0.02,208.31,1
38.5,47.5,0.06,0.13,0.52,0.01,110.35,1
39.5,47.5,0.03,0.17,0.57,0.03,202.98,1
40.5,47.5,0.02,0.22,0.55,0.01,92.41,1
41.5,47.5,0.03,0.21,0.6,0,21.57,0
42.5,47.5,0.04,0.26,0.47,0,38.02,0
43.5,47.5,0.1,0.55,0.28,0,8.47,0
44.5,47.5,0.27,0.68,0.04,0,3.6,0
45.5,47.5,0.34,0.6,0.05,0,2.26,0
46.5,47.5,0.28,0.54,0.13,0,3.21,0
47.5,47.5,0.3,0.48,0.19,0,3.48,0
48.5,47.5,0.26,0.69,0.04,0,3.31,0
49.5,47.5,0.13,0.86,0,0,2.36,0
50.5,47.5,0.16,0.83,0,0,2.3,0
51.5,47.5,0.25,0.71,0.01,0,18.99,0
52.5,47.5,0.3,0.69,0,0,6.08,0
53.5,47.5,0.4,0.6,0,0,2.15,0
54.5,47.5,0.23,0.76,0,0,2.19,0
55.5,47.5,0.22,0.76,0,0,0.57,0
56.5,47.5,0.22,0.77,0,0,0.45,0
57.5,47.5,0.22,0.77,0,0,0.53,0
58.5,47.5,0.22,0.77,0,0,0.91,0
59.5,47.5,0.2,0.78,0,0,0.9,0
60.5,47.5,0.22,0.77,0,0,1,0
61.5,47.5,0.23,0.76,0,0,2.1,0
62.5,47.5,0.21,0.78,0,0,1.23,0
63.5,47.5,0.21,0.78,0,0,0.36,0
64.5,47.5,0.22,0.76,0,0,0.25,0
65.5,47.5,0.22,0.77,0,0,0.24,0
66.5,47.5,0.21,0.78,0,0,0.24,0
67.5,47.5,0.22,0.74,0,0.02,23.47,0
68.5,47.5,0.23,0.76,0,0,0.26,0
69.5,47.5,0.21,0.77,0,0,0.56,0
70.5,47.5,0.19,0.8,0,0,0.61,0
71.5,47.5,0.17,0.81,0,0,0.91,0
72.5,47.5,0.16,0.82,0.01,0,0.85,0
73.5,47.5,0.21,0.78,0,0,0.78,0
74.5,47.5,0.21,0.78,0,0,0.7,0
75.5,47.5,0.22,0.76,0,0,0.78,0
76.5,47.5,0.22,0.77,0,0,0.45,0
77.5,47.5,0.21,0.77,0,0,0.6,0
78.5,47.5,0.22,0.76,0,0,0.63,0
79.5,47.5,0.21,0.77,0.01,0,2.31,0
80.5,47.5,0.16,0.74,0.08,0,3.81,0
81.5,47.5,0.17,0.64,0.18,0,4.88,0
82.5,47.5,0.18,0.66,0.14,0,2.87,0
83.5,47.5,0.14,0.69,0.13,0,7.93,0
84.5,47.5,0.17,0.55,0.14,0,4.04,0
85.5,47.5,0.22,0.67,0.11,0,4.43,0
86.5,47.5,0.26,0.65,0.07,0,5.62,0
87.5,47.5,0.16,0.57,0.15,0,9.28,0
88.5,47.5,0.19,0.61,0.19,0,7.39,0
89.5,47.5,0.16,0.55,0.28,0,2.65,0
90.5,47.5,0.09,0.82,0.05,0,2.51,0
91.5,47.5,0,0.96,0,0,1.48,0
92.5,47.5,0.03,0.83,0,0,1.27,0
93.5,47.5,0.16,0.68,0,0,1.14,0
94.5,47.5,0.24,0.6,0,0,0.7,0
95.5,47.5,0.11,0.81,0,0,0.82,0
96.5,47.5,0,0.94,0.02,0,1.12,0
97.5,47.5,0,0.96,0.01,0,1.16,0
98.5,47.5,0,0.97,0.01,0,1.18,0
99.5,47.5,0,0.95,0.02,0,1.37,0
100.5,47.5,0,0.93,0.02,0,1.8,0
101.5,47.5,0,0.92,0.02,0,1.87,0
102.5,47.5,0,0.96,0.02,0,1.86,0
103.5,47.5,0,0.98,0.01,0,1.62,0
104.5,47.5,0,1,0,0,1.43,0
105.5,47.5,0,1,0,0,1.41,0
106.5,47.5,0.01,0.97,0,0.01,27.74,0
107.5,47.5,0,0.98,0.01,0,35.96,0
108.5,47.5,0,0.97,0.02,0,1.2,0
109.5,47.5,0,0.96,0.02,0,0.94,0
110.5,47.5,0,0.97,0.02,0,0.94,0
111.5,47.5,0,0.96,0.02,0,0.91,0
112.5,47.5,0,0.96,0.03,0,0.77,0
113.5,47.5,0,0.97,0.02,0,0.7,0
114.5,47.5,0,0.99,0.01,0,0.67,0
115.5,47.5,0,0.98,0.01,0,0.75,0
116.5,47.5,0,0.99,0.01,0,0.79,0
117.5,47.5,0.01,0.89,0.02,0,0.82,0
118.5,47.5,0,0.97,0.03,0,0.77,0
119.5,47.5,0.01,0.86,0.1,0,2.15,0
120.5,47.5,0.19,0.72,0.03,0,10.28,0
121.5,47.5,0.37,0.42,0.13,0,26.18,0
122.5,47.5,0.2,0.45,0.34,0,48.78,0
123.5,47.5,0.36,0.22,0.41,0.01,174.28,0
124.5,47.5,0.37,0.34,0.29,0,124.98,0
125.5,47.5,0.35,0.3,0.34,0,126.38,0
126.5,47.5,0.34,0.16,0.4,0,149.24,0
127.5,47.5,0.46,0.21,0.14,0,103.46,0
128.5,47.5,0.55,0.05,0.03,0,54.36,0
129.5,47.5,0.55,0.05,0.02,0,55.24,0
130.5,47.5,0.48,0.12,0.24,0.01,83.44,0
131.5,47.5,0.33,0.27,0.34,0,46.74,0
132.5,47.5,0.32,0.28,0.33,0,44.38,0
133.5,47.5,0.4,0.28,0.25,0,30.59,0
134.5,47.5,0.44,0.12,0.12,0,9.62,0
135.5,47.5,0.51,0.03,0.02,0,2.77,0
136.5,47.5,0.51,0,0.01,0,1.7,0
137.5,47.5,0.49,0.01,0.02,0,1.32,0
138.5,47.5,0.44,0,0.01,0,0.68,0
139.5,47.5,0.11,0,0,0,1.41,0
-108.5,46.5,0,0.68,0.29,0,1.22,0
-107.5,46.5,0,0.8,0.2,0,0.6,0
-106.5,46.5,0,0.84,0.16,0,0.69,0
-105.5,46.5,0,0.88,0.12,0,1.28,0
-104.5,46.5,0,0.93,0.07,0,0.5,0
-103.5,46.5,0,0.66,0.34,0,0.78,0
-102.5,46.5,0,0.49,0.49,0,3.14,0
-101.5,46.5,0,0.47,0.51,0,1.16,1
-100.5,46.5,0,0.4,0.55,0.01,11.47,1
-99.5,46.5,0,0.25,0.68,0,1.04,1
-98.5,46.5,0,0.14,0.77,0,3.86,0
-97.5,46.5,0,0.17,0.74,0,2.92,0
-96.5,46.5,0.24,0.12,0.58,0.02,24.6,0
-95.5,46.5,0,0.07,0.35,0,9.4,0
-94.5,46.5,0,0.06,0.32,0,10.96,0
-93.5,46.5,0,0.04,0.25,0,4.83,0
-92.5,46.5,0,0.04,0.2,0.01,22.17,0
-91.5,46.5,0,0.02,0.06,0,4.98,0
-90.5,46.5,0,0.01,0.03,0,5.54,0
-89.5,46.5,0,0.01,0.04,0,3.06,0
-88.5,46.5,0,0.01,0.05,0,3.55,0
-87.5,46.5,0,0,0.02,0,15.31,0
-86.5,46.5,0,0,0.03,0,2.96,0
-85.5,46.5,0,0.01,0.03,0,2.29,0
-84.5,46.5,0.12,0.01,0.05,0,19.95,0
-83.5,46.5,0.46,0.02,0.04,0,1.9,0
-82.5,46.5,0.49,0.02,0.05,0,2.89,0
-81.5,46.5,0.58,0.02,0.04,0,10.74,0
-80.5,46.5,0.59,0.02,0.03,0,10.88,0
-79.5,46.5,0.61,0.01,0.01,0,11.17,0
-78.5,46.5,0.76,0,0,0,0.88,0
-77.5,46.5,0.71,0,0,0,0.83,0
-76.5,46.5,0.7,0,0.01,0,0.92,0
-75.5,46.5,0.6,0.01,0.03,0,4.82,0
-74.5,46.5,0.68,0.01,0.01,0,5.96,0
-73.5,46.5,0.52,0.02,0.08,0,18.7,0
-72.5,46.5,0.31,0.05,0.16,0.01,40.88,0
-71.5,46.5,0.35,0.04,0.11,0.03,108.89,0
-70.5,46.5,0.37,0.02,0.05,0,17.66,0
-69.5,46.5,0,0.01,0.02,0,0.47,0
-68.5,46.5,0,0.01,0.05,0,2.74,0
-67.5,46.5,0.39,0.02,0.08,0,8.79,0
-66.5,46.5,0.71,0.01,0.01,0,3.26,0
-65.5,46.5,0.7,0.01,0.01,0,4.36,0
-64.5,46.5,0.23,0.02,0.05,0,33.12,0
-63.5,46.5,0,0.02,0.09,0,35.03,0
-62.5,46.5,0.07,0.02,0.05,0,11.28,1
-61.5,46.5,0.11,0,0,0,5.07,1
-2.5,46.5,0,0,0.02,0,129.51,1
-1.5,46.5,0.03,0.13,0.27,0.01,133.72,1
-0.5,46.5,0.07,0.23,0.44,0.01,59.52,1
0.5,46.5,0.23,0.21,0.5,0.01,51.57,1
1.5,46.5,0.14,0.29,0.39,0.01,33.55,1
2.5,46.5,0.06,0.34,0.37,0.01,30.89,1
3.5,46.5,0.11,0.32,0.35,0.01,43.39,1
4.5,46.5,0,0.28,0.36,0.02,83.54,1
5.5,46.5,0,0.17,0.31,0.01,55.97,0
6.5,46.5,0,0.17,0.17,0.03,237.8,0
7.5,46.5,0,0.24,0.09,0.03,118.84,0
8.5,46.5,0,0.23,0.06,0.01,55.94,0
9.5,46.5,0,0.25,0.06,0.01,50.3,0
10.5,46.5,0,0.31,0.07,0,27.95,1
11.5,46.5,0,0.14,0.1,0.02,84.32,0
12.5,46.5,0,0.2,0.15,0,44.74,0
13.5,46.5,0,0.16,0.16,0.01,66.44,0
14.5,46.5,0,0.17,0.09,0.02,114.84,0
15.5,46.5,0,0.21,0.14,0.02,219.53,0
16.5,46.5,0.21,0.21,0.27,0.02,126.87,1
17.5,46.5,0,0.1,0.38,0.01,65.6,0
18.5,46.5,0,0.11,0.52,0.03,91.46,0
19.5,46.5,0,0.14,0.62,0.01,64.89,0
20.5,46.5,0.02,0.14,0.62,0.01,80.05,1
21.5,46.5,0.14,0.15,0.58,0.01,78.83,0
22.5,46.5,0.63,0.09,0.28,0,34.66,0
23.5,46.5,0.4,0.15,0.43,0.01,102.75,0
24.5,46.5,0.31,0.15,0.53,0.01,90.51,0
25.5,46.5,0,0.1,0.26,0,47.44,0
26.5,46.5,0.5,0.19,0.26,0.01,119.22,0
27.5,46.5,0.11,0.41,0.45,0,79.91,0
28.5,46.5,0.01,0.17,0.6,0.01,118.24,1
29.5,46.5,0.08,0.11,0.66,0.01,99.74,0
30.5,46.5,0.06,0.07,0.48,0.02,303.66,0
31.5,46.5,0.05,0.06,0.22,0,73.02,0
32.5,46.5,0.2,0.12,0.46,0.02,124.88,1
33.5,46.5,0.17,0.15,0.5,0,48.02,1
34.5,46.5,0.12,0.18,0.51,0,25.89,1
35.5,46.5,0.07,0.08,0.31,0,56.67,1
36.5,46.5,0.03,0.04,0.17,0,90.07,1
37.5,46.5,0,0.01,0.05,0,24.23,1
38.5,46.5,0.01,0.11,0.42,0.01,47.87,1
39.5,46.5,0.01,0.18,0.64,0,32.7,1
40.5,46.5,0.02,0.25,0.55,0,25.44,1
41.5,46.5,0.04,0.21,0.57,0,25.95,0
42.5,46.5,0.04,0.34,0.46,0,10.54,0
43.5,46.5,0.18,0.61,0.17,0,6.23,0
44.5,46.5,0.32,0.63,0.03,0,12.49,0
45.5,46.5,0.36,0.57,0.07,0,1.45,0
46.5,46.5,0.38,0.5,0.11,0,1.88,0
47.5,46.5,0.29,0.44,0.15,0,34.17,0
48.5,46.5,0.14,0.46,0.26,0.01,35.23,0
49.5,46.5,0.13,0.39,0.05,0,3.44,0
50.5,46.5,0.05,0.12,0,0,2.29,0
51.5,46.5,0.02,0.03,0.01,0,2.29,0
52.5,46.5,0.08,0.05,0.01,0,2.42,1
53.5,46.5,0.49,0.48,0,0,2.48,0
54.5,46.5,0.49,0.5,0,0,2.01,0
55.5,46.5,0.33,0.66,0,0,1.34,0
56.5,46.5,0.25,0.74,0,0,0.77,0
57.5,46.5,0.23,0.75,0,0,0.51,0
58.5,46.5,0.22,0.77,0,0,0.89,0
59.5,46.5,0.26,0.63,0,0,1.48,0
60.5,46.5,0.28,0.26,0,0,2.41,0
61.5,46.5,0.3,0.52,0.01,0,2.54,0
62.5,46.5,0.24,0.75,0,0,2.09,0
63.5,46.5,0.22,0.76,0,0,1.44,0
64.5,46.5,0.28,0.71,0,0,1.12,0
65.5,46.5,0.27,0.72,0,0,0.73,0
66.5,46.5,0.24,0.75,0,0,0.5,0
67.5,46.5,0.22,0.77,0,0,0.28,0
68.5,46.5,0.22,0.77,0,0,0.34,0
69.5,46.5,0.22,0.77,0,0,0.6,0
70.5,46.5,0.22,0.76,0,0,0.6,0
71.5,46.5,0.22,0.77,0,0,0.77,0
72.5,46.5,0.22,0.77,0,0,0.85,0
73.5,46.5,0.25,0.67,0,0,0.69,0
74.5,46.5,0.18,0.28,0,0.01,21.5,0
75.5,46.5,0.49,0.26,0,0,3.79,0
76.5,46.5,0.29,0.55,0,0,1.6,0
77.5,46.5,0.33,0.48,0,0,1.59,0
78.5,46.5,0.21,0.48,0.01,0,0.93,0
79.5,46.5,0.19,0.72,0.02,0,1.52,0
80.5,46.5,0.16,0.69,0.08,0,4.01,0
81.5,46.5,0.12,0.42,0.15,0,5.61,0
82.5,46.5,0.13,0.66,0.2,0,8.15,0
83.5,46.5,0.06,0.52,0.41,0,20.47,0
84.5,46.5,0.26,0.48,0.26,0,14.7,0
85.5,46.5,0.52,0.41,0.06,0,8.29,0
86.5,46.5,0.42,0.54,0.03,0,2.23,0
87.5,46.5,0.28,0.67,0.02,0,2.4,0
88.5,46.5,0.3,0.67,0.01,0,2.53,0
89.5,46.5,0.27,0.7,0.01,0,2.71,0
90.5,46.5,0.28,0.62,0.09,0,3.57,0
91.5,46.5,0.1,0.8,0,0,1.53,0
92.5,46.5,0.04,0.89,0,0,1.27,0
93.5,46.5,0.01,0.91,0,0,1.04,0
94.5,46.5,0.24,0.66,0,0,0.53,0
95.5,46.5,0.28,0.61,0,0,0.47,0
96.5,46.5,0,0.94,0,0,0.55,0
97.5,46.5,0.01,0.93,0,0,0.74,0
98.5,46.5,0.05,0.88,0,0,0.8,0
99.5,46.5,0,0.97,0,0,0.81,0
100.5,46.5,0,0.95,0.01,0,0.87,0
101.5,46.5,0,0.94,0.02,0,1.49,0
102.5,46.5,0,0.96,0.01,0,1.9,0
103.5,46.5,0,0.98,0,0,1.9,0
104.5,46.5,0,0.97,0,0,1.46,0
105.5,46.5,0,0.97,0,0,1,0
106.5,46.5,0,0.99,0,0,1.01,0
107.5,46.5,0,0.98,0,0,1.06,0
108.5,46.5,0,0.97,0,0,1.77,0
109.5,46.5,0,0.97,0.02,0,0.87,0
110.5,46.5,0,0.98,0,0,0.81,0
111.5,46.5,0,0.98,0,0,0.76,0
112.5,46.5,0,0.97,0.01,0,0.73,0
113.5,46.5,0,0.99,0,0,0.73,0
114.5,46.5,0,0.98,0.01,0,0.72,0
115.5,46.5,0,0.98,0.01,0,0.7,0
116.5,46.5,0,0.96,0.03,0,0.94,0
117.5,46.5,0.01,0.88,0.11,0,1.37,0
118.5,46.5,0,0.79,0.21,0,1.8,0
119.5,46.5,0.01,0.83,0.16,0,3.5,0
120.5,46.5,0.09,0.66,0.22,0,17.54,0
121.5,46.5,0.04,0.5,0.45,0,31.41,0
122.5,46.5,0.01,0.52,0.47,0,55.99,0
123.5,46.5,0.19,0.41,0.39,0,63.88,0
124.5,46.5,0.32,0.32,0.31,0.01,159.68,0
125.5,46.5,0.33,0.32,0.34,0.01,165.75,0
126.5,46.5,0.39,0.15,0.45,0.01,227.98,0
127.5,46.5,0.39,0.14,0.35,0,150.5,0
128.5,46.5,0.55,0.1,0.06,0,54.06,0
129.5,46.5,0.52,0.14,0.19,0,74.8,0
130.5,46.5,0.42,0.17,0.32,0.01,175.1,0
131.5,46.5,0.47,0.19,0.23,0.01,115.46,0
132.5,46.5,0.38,0.28,0.27,0,38.95,0
133.5,46.5,0.5,0.15,0.11,0,26.75,0
134.5,46.5,0.48,0.05,0.04,0,3.68,0
135.5,46.5,0.75,0,0,0,1.14,0
136.5,46.5,0.5,0.01,0.02,0,1.17,0
137.5,46.5,0.48,0.01,0,0,0.96,0
138.5,46.5,0.12,0,0,0,0.48,0
-127.5,49.5,0.02,0,0,0,0.04,1
-127.5,50.5,0.46,0,0,0,3.03,0
-126.5,50.5,0.51,0.02,0.01,0,0.88,0
-125.5,50.5,0.56,0.02,0,0,3.2,0
-124.5,50.5,0.56,0.04,0.01,0,1.01,0
-123.5,50.5,0.71,0,0.01,0,1.01,0
-122.5,50.5,0.72,0,0.01,0,1.23,0
-121.5,50.5,0.68,0.02,0,0,1.47,0
-120.5,50.5,0.86,0.07,0.02,0,12.25,0
-119.5,50.5,0.83,0.03,0.06,0,15.77,0
-118.5,50.5,0.72,0.01,0.01,0,3.16,0
-117.5,50.5,0.74,0,0,0,1.24,0
-116.5,50.5,0.75,0,0,0,1.13,0
-115.5,50.5,0.76,0,0,0,0.45,0
-114.5,50.5,0.42,0.04,0.08,0.01,26.09,0
-113.5,50.5,0.08,0.17,0.55,0,22.03,0
-112.5,50.5,0.01,0.27,0.63,0,1.79,0
-111.5,50.5,0.02,0.34,0.49,0,2.31,0
-110.5,50.5,0,0.36,0.47,0,6.91,0
-109.5,50.5,0.05,0.23,0.6,0,0.6,0
-108.5,50.5,0.05,0.18,0.68,0,0.78,1
-107.5,50.5,0.06,0.14,0.73,0,2.81,1
-106.5,50.5,0.07,0.16,0.7,0,0.6,1
-105.5,50.5,0.03,0.11,0.79,0,5.39,1
-104.5,50.5,0.01,0.08,0.86,0.01,26.36,0
-103.5,50.5,0.01,0.1,0.77,0,2.25,0
-102.5,50.5,0.04,0.13,0.68,0,2.49,0
-101.5,50.5,0.04,0.11,0.67,0,2.15,0
-100.5,50.5,0.15,0.05,0.38,0,1.68,0
-99.5,50.5,0.15,0.07,0.37,0,2.14,0
-98.5,50.5,0.06,0.08,0.4,0,2.38,0
-97.5,50.5,0.03,0.1,0.45,0,4.89,0
-96.5,50.5,0.14,0.05,0.21,0,8.59,0
-95.5,50.5,0.52,0.02,0.04,0,0.52,0
-94.5,50.5,0.58,0.01,0.01,0,0.14,0
-93.5,50.5,0.62,0.01,0.01,0,0.44,0
-92.5,50.5,0.6,0,0,0,0.18,0
-91.5,50.5,0.65,0,0,0,0.47,0
-90.5,50.5,0.62,0,0,0,0.1,0
-89.5,50.5,0.67,0,0,0,0.09,0
-88.5,50.5,0.6,0,0,0,0.08,0
-87.5,50.5,0.69,0,0,0,0.08,0
-86.5,50.5,0.8,0,0,0,0.15,0
-85.5,50.5,0.82,0,0,0,0.03,0
-84.5,50.5,0.75,0,0,0,0.03,0
-83.5,50.5,0.75,0,0,0,0.03,0
-82.5,50.5,0.76,0,0,0,0.03,0
-81.5,50.5,0.8,0,0,0,0.03,0
-80.5,50.5,0.72,0,0,0,0.03,0
-79.5,50.5,0.73,0,0,0,0.02,0
-78.5,50.5,0.7,0,0,0,0.01,0
-77.5,50.5,0.66,0,0,0,0.01,0
-76.5,50.5,0.67,0,0,0,0.01,0
-75.5,50.5,0.7,0.01,0,0,0.01,0
-74.5,50.5,0.72,0,0,0,0.14,0
-73.5,50.5,0.63,0,0,0,0.37,0
-72.5,50.5,0.69,0.01,0,0,0,0
-71.5,50.5,0.77,0,0,0,0.01,0
-70.5,50.5,0.71,0,0,0,0,0
-69.5,50.5,0.77,0,0,0,0,0
-68.5,50.5,0.71,0,0,0,0,0
-67.5,50.5,0.7,0,0,0,0.08,0
-66.5,50.5,0.62,0,0,0,7.28,0
-65.5,50.5,0.51,0,0.01,0,0.16,0
-64.5,50.5,0.53,0,0,0,0.32,0
-63.5,50.5,0.58,0,0,0,0.62,0
-62.5,50.5,0.59,0,0,0,0.11,0
-61.5,50.5,0.62,0,0,0,0.59,0
-60.5,50.5,0.66,0,0,0,0.34,0
-59.5,50.5,0.41,0,0,0,0.25,0
0.5,50.5,0.01,0.06,0.05,0.01,404.16,1
1.5,50.5,0.07,0.07,0.22,0.01,187.1,1
2.5,50.5,0.12,0.15,0.53,0.05,203.42,1
3.5,50.5,0.03,0.16,0.39,0.14,433.07,1
4.5,50.5,0.06,0.17,0.29,0.2,449.3,1
5.5,50.5,0.06,0.2,0.27,0.12,265.34,1
6.5,50.5,0,0.16,0.32,0.09,301.03,1
7.5,50.5,0,0.1,0.3,0.1,336.72,1
8.5,50.5,0,0.1,0.31,0.15,416.32,1
9.5,50.5,0,0.13,0.34,0.02,159.04,1
10.5,50.5,0,0.1,0.35,0.04,137.6,1
11.5,50.5,0,0.08,0.31,0.05,151.09,1
12.5,50.5,0.17,0.08,0.31,0.08,235.69,1
13.5,50.5,0.29,0.12,0.41,0.03,135.37,1
14.5,50.5,0.3,0.13,0.42,0.05,275.15,1
15.5,50.5,0,0.12,0.41,0.02,144.37,1
16.5,50.5,0,0.11,0.41,0.02,135.4,1
17.5,50.5,0.19,0.1,0.43,0.02,104.99,1
18.5,50.5,0,0.1,0.4,0.05,329.98,1
19.5,50.5,0,0.11,0.38,0.06,334.25,0
20.5,50.5,0,0.11,0.42,0.03,162.75,0
21.5,50.5,0,0.11,0.45,0.02,136.34,0
22.5,50.5,0,0.12,0.47,0.02,107.7,0
23.5,50.5,0.06,0.11,0.49,0.01,72.41,0
24.5,50.5,0.2,0.1,0.62,0.01,75,1
25.5,50.5,0.18,0.11,0.62,0.01,84.67,0
26.5,50.5,0.2,0.1,0.63,0.01,93.65,0
27.5,50.5,0.24,0.09,0.59,0.01,50.9,0
28.5,50.5,0.23,0.11,0.59,0.01,82.07,0
29.5,50.5,0.31,0.12,0.5,0,43.62,0
30.5,50.5,0.21,0.12,0.37,0.06,465.41,0
31.5,50.5,0.14,0.17,0.45,0.01,43.3,0
32.5,50.5,0.21,0.16,0.5,0,44.03,0
33.5,50.5,0.15,0.15,0.57,0,40.19,1
34.5,50.5,0.19,0.14,0.55,0.01,78.59,1
35.5,50.5,0.16,0.16,0.6,0,36.92,1
36.5,50.5,0.08,0.17,0.6,0.02,178.15,1
37.5,50.5,0.04,0.17,0.68,0,29.43,0
38.5,50.5,0.03,0.18,0.64,0,34.42,0
39.5,50.5,0,0.2,0.61,0,37.41,0
40.5,50.5,0.02,0.22,0.54,0,26.39,0
41.5,50.5,0.01,0.23,0.61,0,20.85,0
42.5,50.5,0.03,0.24,0.57,0,12.94,0
43.5,50.5,0.05,0.27,0.52,0,18.68,0
44.5,50.5,0.06,0.34,0.47,0,13.01,0
45.5,50.5,0.09,0.35,0.38,0,41.5,0
46.5,50.5,0.1,0.48,0.31,0,9.47,0
47.5,50.5,0.12,0.57,0.24,0,7.28,0
48.5,50.5,0.13,0.61,0.22,0,7.2,0
49.5,50.5,0.13,0.76,0.1,0,2.83,0
50.5,50.5,0.11,0.81,0.07,0,3.33,0
51.5,50.5,0.11,0.74,0.11,0,3.38,0
52.5,50.5,0.11,0.82,0.06,0,3.49,0
53.5,50.5,0.12,0.77,0.09,0,3.65,0
54.5,50.5,0.14,0.72,0.12,0,4.53,0
55.5,50.5,0.15,0.61,0.22,0,4.52,0
-126.5,49.5,0.33,0.01,0,0,1.33,1
-125.5,49.5,0.58,0.02,0.01,0,6.63,0
-124.5,49.5,0.37,0.01,0,0,31.34,0
-123.5,49.5,0.37,0.02,0.01,0.03,201.11,0
-122.5,49.5,0.5,0.04,0.08,0.04,153.11,0
-121.5,49.5,0.59,0.01,0.03,0,8.87,0
-120.5,49.5,0.73,0,0.01,0,1.33,0
-119.5,49.5,0.56,0.03,0.04,0.01,27.77,0
-118.5,49.5,0.71,0.01,0,0,1.96,0
-117.5,49.5,0.73,0,0,0,6.66,0
-116.5,49.5,0.73,0.01,0.01,0,2.8,0
-115.5,49.5,0.64,0.02,0.02,0,4.35,0
-114.5,49.5,0.63,0.02,0.03,0,1.99,0
-113.5,49.5,0.11,0.24,0.47,0,3.25,0
-112.5,49.5,0.03,0.28,0.56,0,13.51,0
-111.5,49.5,0.04,0.32,0.52,0,1.14,0
-110.5,49.5,0,0.36,0.45,0,1.04,0
-109.5,49.5,0.1,0.23,0.59,0,0.57,0
-108.5,49.5,0.04,0.19,0.68,0,0.72,0
-107.5,49.5,0.06,0.19,0.68,0,0.52,1
-106.5,49.5,0.06,0.17,0.7,0,0.67,1
-105.5,49.5,0.07,0.16,0.71,0,1.03,1
-104.5,49.5,0.02,0.11,0.81,0,0.77,1
-103.5,49.5,0.01,0.07,0.89,0,2.36,0
-102.5,49.5,0.06,0.12,0.77,0,2.49,0
-101.5,49.5,0,0.06,0.9,0,1.32,0
-100.5,49.5,0.06,0.08,0.79,0,2.57,0
-99.5,49.5,0.03,0.08,0.8,0,7.48,1
-98.5,49.5,0.01,0.05,0.9,0,5.93,0
-97.5,49.5,0,0.03,0.89,0.02,85.38,0
